"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-09",,,"10.07",,,"0.00",,"0.0",,,"79","59",,,"  330","  280",,,,,"17.0","21.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-10",,,"8.95",,,"0.00",,"0.0",,,"76","59",,,"  110","  110",,,,,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-11",,,"10.07",,,"0.00",,"0.0",,,"74","57",,,"  110","  170",,,,,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-12",,,"12.97",,,"0.01",,"0.0",,,"74","60",,,"  200","  160",,,,,"21.0","25.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-13",,,"7.16",,,"0.70",,"0.0",,,"65","62",,,"  190","  190",,,,,"13.0","16.1",,,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-14",,,"8.72",,,"0.00",,"0.0",,,"68","61",,,"   40","   40",,,,,"21.9","29.1",,,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-15",,,"8.50",,,"0.00",,"0.0",,,"69","57",,,"   60","   60",,,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-16",,,"10.51",,,"0.00",,"0.0",,,"65","54",,,"   70","   70",,,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-17",,,"8.50",,,"0.00",,"0.0",,,"63","52",,,"  120","   90",,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-18",,,"8.28",,,"0.00",,"0.0",,,"64","55",,,"   90","  220",,,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-19",,,"10.51",,,"0.00",,"0.0",,,"76","56",,,"  240","  240",,,,,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-20",,,"10.29",,,"0.00",,"0.0",,,"97","66",,,"  290","  290",,,,,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-21",,,"9.17",,,"0.00",,"0.0",,,"96","80",,,"  340","  330",,,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-22",,,"10.07",,,"0.02",,"0.0",,,"95","74",,,"  240","  240",,,,,"28.0","36.0",,,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-23",,,"7.83",,,"1.19",,"0.0",,,"81","65",,,"  320","  320",,,,,"33.1","44.1",,,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-24",,,"10.96",,,"0.00",,"0.0",,,"84","64",,,"  250","  260",,,,,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-25",,,"9.62",,,"0.93",,"0.0",,,"73","61",,,"  190","  190",,,,,"21.9","29.1",,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-26",,,"12.53",,,"0.06",,"0.0",,,"73","61",,,"  330","  330",,,,,"23.0","29.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-27",,,"14.09",,,"0.00",,"0.0",,,"77","61",,,"  270","  290",,,,,"19.9","29.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-28",,,"9.84",,,"0.00",,"0.0",,,"83","65",,,"  280","  280",,,,,"14.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-29",,,"7.61",,,"0.05",,"0.0",,,"89","66",,,"  200","  230",,,,,"17.9","23.9",,,,,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06-30",,,"12.53",,,"0.00",,"0.0",,,"90","70",,,"  260","  290",,,,,"21.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-01",,,"9.40"," 9999",,"0.00",,"0.0",,,"91","70",,,"  230","  230",,,,,"21.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-02",,,"8.05"," 9999",,"0.00",,"0.0",,,"84","69",,,"   40","   40",,,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-03",,,"8.95"," 9999",,"0.00",,"0.0",,,"86","68",,,"  290","  280",,,,,"17.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-04",,,"8.28"," 9999",,"0.14",,"0.0",,,"84","68",,,"  240","  240",,,,,"21.0","28.0",,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-05",,,"8.72"," 9999",,"0.00",,"0.0",,,"83","70",,,"  350","  350",,,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-06",,,"8.05"," 9999",,"0.00",,"0.0",,,"80","68",,,"  230","  160",,,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-07",,,"9.62"," 9999",,"0.00",,"0.0",,,"86","73",,,"  300","  280",,,,,"17.0","23.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-08",,,"8.95"," 9999",,"0.00",,"0.0",,,"89","71",,,"  280","  280",,,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-09",,,"8.05"," 9999",,"0.00",,"0.0",,,"84","67",,,"  320","  310",,,,,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-10",,,"7.38"," 9999",,"0.00",,"0.0",,,"83","65",,,"  150","  150",,,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-11",,,"8.28"," 9999",,"0.00",,"0.0",,,"80","66",,,"  200","  220",,,,,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-12",,,"10.74"," 9999",,"0.00",,"0.0",,,"86","66",,,"  210","  220",,,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-13",,,"10.96"," 9999",,"0.00",,"0.0",,,"90","69",,,"  210","  210",,,,,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-14",,,"10.51"," 9999",,"0.00",,"0.0",,,"91","72",,,"  300","  320",,,,,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-15",,,"8.72"," 9999",,"0.00",,"0.0",,,"91","72",,,"  240","  200",,,,,"17.0","25.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-16",,,"9.62"," 9999",,"0.00",,"0.0",,,"88","72",,,"  290","  350",,,,,"16.1","21.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-17",,,"12.30"," 9999",,"0.00",,"0.0",,,"97","76",,,"  230","  220",,,,,"29.1","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-18",,,"7.83"," 9999",,"1.74",,"0.0",,,"89","70",,,"   60","   60",,,,,"23.0","25.9",,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-19",,,"7.83"," 9999",,"0.06",,"0.0",,,"74","66",,,"  110","  120",,,,,"17.0","21.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-20",,,"6.93"," 9999",,"0.00",,"0.0",,,"71","64",,,"   60","   50",,,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-21",,,"6.71"," 9999",,"0.00",,"0.0",,,"74","61",,,"  110","  210",,,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-22",,,"10.51"," 9999",,"0.00",,"0.0",,,"84","61",,,"  200","  200",,,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-23",,,"11.18"," 9999",,"0.02",,"0.0",,,"86","66",,,"  210","  220",,,,,"21.0","28.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-24",,,"10.29"," 9999",,"0.55",,"0.0",,,"91","68",,,"   10","   10",,,,,"25.9","32.0",,,"    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-25",,,"10.51"," 9999",,"0.00",,"0.0",,,"83","65",,,"  310","  320",,,,,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-26",,,"7.61"," 9999",,"0.00",,"0.0",,,"84","66",,,"  240","  240",,,,,"16.1","21.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-27",,,"5.59"," 9999",,"0.02",,"0.0",,,"77","64",,,"  260","  260",,,,,"14.1","19.9",,,,,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-28",,,"6.93"," 9999",,"0.87",,"0.0",,,"72","63",,,"   50","   60",,,,,"14.1","17.9",,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-29",,,"8.95"," 9999",,"0.00",,"0.0",,,"73","64",,,"   50","   40",,,,,"17.9","21.9",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-30",,,"8.28"," 9999",,"0.00",,"0.0",,,"81","63",,,"  200","  200",,,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07-31",,,"8.50"," 1619"," 1331","0.48",,"0.0",,,"73","63",,,"   90","  100",,,,,"16.1","21.0",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-01",,,"8.50",,,"0.80",,"0.0",,,"78","68",,,"  110","  110",,,,,"17.0","19.9",,,,,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-02",,,"8.28",,,"0.00",,"0.0",,,"86","68",,,"  230","  230",,,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-03",,,"11.41",,,"0.00",,"0.0",,,"92","72",,,"  220","  230",,,,,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-04",,,"7.38",,,"0.00",,"0.0",,,"82","74",,,"   70","   60",,,,,"14.1","17.0",,,,,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-05",,,"12.53",,,"0.08",,"0.0",,,"88","72",,,"  230","  230",,,,,"28.0","36.9",,,,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-06",,,"10.29",,,"0.00",,"0.0",,,"85","71",,,"  260","  280",,,,,"17.9","45.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-07",,,"7.83",,,"0.00",,"0.0",,,"77","67",,,"  110","  110",,,,,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-08",,,"8.28",,,"0.00",,"0.0",,,"83","66",,,"  210","  130",,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-09",,,"9.84",,,"0.00",,"0.0",,,"83","69",,,"  110","  110",,,,,"21.0","23.0",,,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-10",,,"8.95",,,"1.17",,"0.0",,,"84","69",,,"  110","  110",,,,,"23.0","25.9",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-11",,,"7.61",,,"0.00",,"0.0",,,"81","71",,,"  180","  150",,,,,"16.1","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-12",,,"9.40",,,"0.01",,"0.0",,,"84","72",,,"  190","  180",,,,,"17.0","21.0",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-13",,,"8.28",,,"0.00",,"0.0",,,"86","71",,,"  250","  280",,,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-14",,,"7.38",,,"0.00",,"0.0",,,"83","70",,,"  240","  240",,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-15",,,"7.61",,,"0.83",,"0.0",,,"84","66",,,"  280","  240",,,,,"16.1","19.9",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-16",,,"7.61",,,"0.00",,"0.0",,,"85","67",,,"  300","  280",,,,,"17.9","25.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-17",,,"10.29",,,"0.00",,"0.0",,,"86","66",,,"  250","  250",,,,,"21.0","29.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-18",,,"6.04",,,"0.04",,"0.0",,,"72","64",,,"  320","  280",,,,,"15.0","19.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-19",,,"6.26",,,"0.00",,"0.0",,,"73","61",,,"  330","  330",,,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-20",,,"6.71",,,"0.00",,"0.0",,,"75","62",,,"  110","  130",,,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-21",,,"7.61",,,"0.00",,"0.0",,,"83","66",,,"  260","  270",,,,,"15.0","23.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-22",,,"7.38",,,"0.00",,"0.0",,,"78","66",,,"  110","  250",,,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-23",,,"8.50",,,"0.00",,"0.0",,,"87","66",,,"  240","  180",,,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-24",,,"6.26",,,"0.00",,"0.0",,,"78","68",,,"  100","   60",,,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-25",,,"6.71",,,"0.00",,"0.0",,,"77","66",,,"  110","  100",,,,,"15.0","17.0",,,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-26",,,"6.49",,,"0.00",,"0.0",,,"76","64",,,"  110","  110",,,,,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-27",,,"10.74",,,"0.00",,"0.0",,,"85","62",,,"  200","  190",,,,,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-28",,,"8.72",,,"0.15",,"0.0",,,"86","68",,,"  340","  340",,,,,"17.0","23.0",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-29",,,"8.95",,,"0.00",,"0.0",,,"75","62",,,"  320","  320",,,,,"16.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-30",,,"12.30",,,"0.00",,"0.0",,,"83","60",,,"  250","  260",,,,,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08-31",,,"14.54",,,"0.00",,"0.0",,,"90","68",,,"  240","  240",,,,,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-01",,,"8.28",,,"0.00",,"0.0",,,"80","63",,,"   70","   50",,,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-02",,,"6.26",,,"0.00",,"0.0",,,"73","62",,,"  120","  120",,,,,"17.9","21.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-03",,,"8.50",,,"0.00",,"0.0",,,"72","59",,,"  110","  120",,,,,"17.9","21.9",,,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-04",,,"6.49",,,"0.44",,"0.0",,,"73","63",,,"  110","  110",,,,,"15.0","17.0",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-05",,,"9.62",,,"0.66",,"0.0",,,"82","66",,,"  220","  240",,,,,"21.9","29.1",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-06",,,"5.82",,,"0.00",,"0.0",,,"79","65",,,"  220","  250",,,,,"14.1","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-07",,,"7.61",,,"0.43",,"0.0",,,"82","68",,,"  210","  210",,,,,"16.1","19.9",,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-08",,,"14.76",,,"0.71",,"0.0",,,"82","67",,,"  200","  230",,,,,"38.0","48.1",,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-09",,,"6.93",,,"0.00",,"0.0",,,"75","62",,,"  270","  270",,,,,"16.1","21.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-10",,,"12.53",,,"0.00",,"0.0",,,"69","56",,,"  320","  330",,,,,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-11",,,"8.05",,,"0.00",,"0.0",,,"73","53",,,"  310","  300",,,,,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-12",,,"6.71",,,"0.00",,"0.0",,,"73","53",,,"  120","  120",,,,,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-13",,,"8.72",,,"0.00",,"0.0",,,"82","60",,,"  200","  220",,,,,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-14",,,"10.29",,,"0.00",,"0.0",,,"81","61",,,"  200","  200",,,,,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-15",,,"10.96",,,"0.12",,"0.0",,,"74","59",,,"  320","  300",,,,,"19.9","31.1",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-16",,,"8.05",,,"0.00",,"0.0",,,"71","54",,,"  280","  290",,,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-17",,,"6.71",,,"0.00",,"0.0",,,"70","53",,,"  120","  200",,,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-18",,,"17.90",,,"0.09",,"0.0",,,"75","58",,,"  180","  170",,,,,"38.0","49.0",,,,,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-19",,,"11.18",,,"0.61",,"0.0",,,"72","55",,,"  230","  190",,,,,"31.1","40.9",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-20",,,"8.95",,,"0.00",,"0.0",,,"62","51",,,"   60","   60",,,,,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-21",,,"6.71",,,"0.00",,"0.0",,,"63","51",,,"   10","   70",,,,,"10.1","15.0",,,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-22",,,"7.61",,,"0.00",,"0.0",,,"67","56",,,"  180","  190",,,,,"19.9","23.9",,,,,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-23",,,"10.96",,,"0.02",,"0.0",,,"71","56",,,"  310","  300",,,,,"17.9","29.1",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-24",,,"8.95",,,"0.00",,"0.0",,,"67","51",,,"  250","  270",,,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-25",,,"13.87",,,"0.00",,"0.0",,,"73","49",,,"  220","  250",,,,,"25.1","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-26",,,"12.08",,,"0.00",,"0.0",,,"74","59",,,"  200","  210",,,,,"21.0","25.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-27",,,"8.50",,,"0.00",,"0.0",,,"69","55",,,"  320","  310",,,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-28",,,"9.62",,,"0.79",,"0.0",,,"58","54",,,"  110","  120",,,,,"23.0","28.0",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-29",,,"7.61",,,"0.02",,"0.0",,,"57","54",,,"   30","   30",,,,,"21.0","23.9",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09-30",,,"6.93",,,"0.21",,"0.0",,,"59","53",,,"  220","  210",,,,,"14.1","17.9",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-10-01",,,"15.43",,,"0.00",,"0.0",,,"68","50",,,"  240","  250",,,,,"25.9","38.0",,,,,,,,,,,,,,,,,,,,,,
